;show_date;Artist;Title;Album;Year
1675;Jul 17. 2022;Ween;Captain Fantasy;Live at Stubb's;2003
1676;Jul 17. 2022;Neutral Milk Hotel;Tuesday Moon;Everything Is;2001
1677;Jul 17. 2022;Tacocat;You Can't Fire Me. I Quit;Lost Time;2016
1678;Jul 17. 2022;Pixies;Vamos;Vamos;1988
1679;Jul 17. 2022;Radiohead;Paranoid Android;The Best Of;2008
1680;Jul 17. 2022;The Unicorns;I Was Born (A Unicorn);Who Will Cut Our Hair When We're Gone? (Remastered);2014
1681;Jul 17. 2022;Vivian Girls;Sick;Sick;2019
1682;Jul 17. 2022;Rolling Blackouts Coastal Fever;Talking Straight;Talking Straight;2018
1683;Jul 17. 2022;Salad Boys;Psych Slasher;Psych Slasher;2017
1684;Jul 17. 2022;Nice As Fuck;Runaway;Nice As Fuck;2016
1685;Jul 17. 2022;Tee Rain;Windows Remix (Beat);Windows Remix (Beat);2009
1686;Jul 17. 2022;The Jesus And Mary Chain;April Skies (2007 Remaster);April Skies (2007 Remaster);2011
1687;Jul 17. 2022;The Rapture;Out Of The Races And Onto The Tracks (Album);Out Of The Races And Onto The Tracks;2016
1688;Jul 17. 2022;Arcade Fire;Creature Comfort;Creature Comfort;2017
1689;Jul 17. 2022;Jagwar Ma;That Loneliness;Howlin;2013
1690;Jul 17. 2022;Pavement;We Are Underused;Brighten The Corners;1997
1691;Jul 17. 2022;Frankie Cosmos;Cafeteria;Vessel;2018
1692;Jul 17. 2022;Django Django;Shake and Tremble;Shake and Tremble;2015
1693;Jul 17. 2022;Father John Misty;Disappointing Diamonds Are the Rarest of Them All;God's Favorite Customer;2018
1694;Jul 17. 2022;Ron Gallo;It's All Gonna Be OK;Stardust Birthday Party;2018
1695;Jul 17. 2022;The White Stripes;Party of Special Things to Do;Party of Special Things to Do;2015
1696;Jul 17. 2022;Elliott Smith;Division Day;Division Day;2000
1697;Jul 17. 2022;La Luz;T.V. Dream;Suicide Squeeze Records Presents Forever Singles;2014
1698;Jul 17. 2022;The Flaming Lips;Sun Blows Up Today;Sun Blows Up Today (Non-Album Bonus Track);2013
1699;Jul 17. 2022;The Feelies;Everybody's Got Something To Hide (Except Me And My Monkey);Everybody's Got Something To Hide (Except Me And My Monkey);2009
1700;Jul 14. 2022;Paul Pritchard;Steps to Success;Positive Strings;2008
1701;Jul 14. 2022;Vampire Weekend;M79 (Album);Vampire Weekend;2008
1702;Jul 14. 2022;Beck;Girl;Guero;2005
1703;Jul 14. 2022;Oblivians;Bald Headed Woman;Best of the Worst (93-97);2012
1704;Jul 14. 2022;Lucy Dacus;Hot & Heavy;Hot & Heavy;2021
1705;Jul 14. 2022;Limes;Poor Boy;Tarantula! / Blue Blood;2011
1706;Jul 14. 2022;Courtney Barnett;Rae Street;Things Take Time. Take Time;2021
1707;Jul 14. 2022;Guided By Voices;Mincer Ray;Bee Thousand;2005
1708;Jul 14. 2022;Hanni El Khatib;Black Constellation;Savage Times;2017
1709;Jul 14. 2022;Weaves;Drag Me Down;Drag Me Down;2018
1710;Jul 14. 2022;Ween;Captain Fantasy;Live at Stubb's;2003
1711;Jul 14. 2022;Neutral Milk Hotel;Tuesday Moon;Everything Is;2001
1712;Jul 14. 2022;Tacocat;You Can't Fire Me. I Quit;Lost Time;2016
1713;Jul 14. 2022;Pixies;Vamos;Vamos;1988
1714;Jul 14. 2022;Radiohead;Paranoid Android;The Best Of;2008
1715;Jul 14. 2022;The Unicorns;I Was Born (A Unicorn);Who Will Cut Our Hair When We're Gone? (Remastered);2014
1716;Jul 14. 2022;Vivian Girls;Sick;Sick;2019
1717;Jul 14. 2022;Rolling Blackouts Coastal Fever;Talking Straight;Talking Straight;2018
1718;Jul 14. 2022;Salad Boys;Psych Slasher;Psych Slasher;2017
1719;Jul 14. 2022;Nice As Fuck;Runaway;Nice As Fuck;2016
1720;Jul 14. 2022;Tee Rain;Windows Remix (Beat);Windows Remix (Beat);2009
1721;Jul 14. 2022;The Jesus And Mary Chain;April Skies (2007 Remaster);April Skies (2007 Remaster);2011
1722;Jul 14. 2022;The Rapture;Out Of The Races And Onto The Tracks (Album);Out Of The Races And Onto The Tracks;2016
1723;Jul 14. 2022;Arcade Fire;Creature Comfort;Creature Comfort;2017
1724;Jul 14. 2022;Jagwar Ma;That Loneliness;Howlin;2013
1725;Jul 14. 2022;Pavement;We Are Underused;We Are Underused;2010
1726;Jul 14. 2022;Frankie Cosmos;Cafeteria;Vessel;2018
1727;Jul 14. 2022;The Men;Water Babies;Electric b/w Water Babies;2013
1728;Jul 14. 2022;Django Django;Shake and Tremble;Born Under Saturn;2015
1729;Jul 14. 2022;Father John Misty;Disappointing Diamonds Are the Rarest of Them All;Disappointing Diamonds Are the Rarest of Them All;2018
1730;Jul 14. 2022;Ron Gallo;It's All Gonna Be OK;Stardust Birthday Party;2018
1731;Jul 14. 2022;The White Stripes;Party of Special Things to Do;Party of Special Things to Do;2015
1732;Jul 14. 2022;Elliott Smith;Division Day;Division Day;2000
1733;Jul 14. 2022;La Luz;T.V. Dream;Suicide Squeeze Records Presents Forever Singles;2014
1734;Jul 14. 2022;The Flaming Lips;Sun Blows Up Today;Sun Blows Up Today (Non-Album Bonus Track);2013
1735;Jul 14. 2022;The Feelies;Everybody's Got Something To Hide (Except Me And My Monkey);Crazy Rhythms;2009
1736;Jul 10. 2022;Dehd;Window;Blue Skies;2022
1737;Jul 10. 2022;The Replacements;Bastards Of Young;Tim [Expanded Edition];2008
1738;Jul 10. 2022;Sharon Van Etten;Mistakes;We've Been Going About This All Wrong;2022
1739;Jul 10. 2022;Billy Bragg;All You Fascists;All You Fascists;2012
1740;Jul 10. 2022;R.E.M.;So. Central Rain;And I Feel Fine.....The Best Of The IRS Years 82-87;2006
1741;Jul 10. 2022;Nirvana;Molly's Lips;Incesticide;2018
1742;Jul 10. 2022;Joy Division;Love Will Tear Us Apart;13 Reasons Why (A Netflix Original Series Soundtrack);2008
1743;Jul 10. 2022;Pavement;Two States;Slanted & Enchanted;1992
1744;Jul 10. 2022;Beulah;Emma Blowgun's Last Stand;When Your Heartstrings Break;2003
1745;Jul 10. 2022;Vampire Weekend;M79;M79;2008
1746;Jul 10. 2022;NE-HI;Palm of Hand;Offers;2017
1747;Jul 10. 2022;James;Laid;Essential Festival: James;2008
1748;Jul 10. 2022;The White Stripes;Ball And Biscuit;Elephant;2003
1749;Jul 10. 2022;White Reaper;Cool;Cool;2014
1750;Jul 10. 2022;Wolf Parade;Yulia;Yulia;2010
1751;Jul 10. 2022;Wooden Shjips;Loose Lips (Single);Loose Lips b/w Start to Dreaming;2007
1752;Jul 10. 2022;Yeah Yeah Yeahs;Heads Will Roll;iTunes Originals;2009
1753;Jul 10. 2022;Thigh Master;6 Ft Barrier;Now for Example;2019
1754;Jul 10. 2022;Teenage Fanclub;The Concept;Upside Down: The Story Of Creation OST;2011
1755;Jul 10. 2022;Sylvan Esso;Ferris Wheel;Frequency;2020
1756;Jul 10. 2022;Tacocat;Dana Katherine Scully;Lost Time;2016
1757;Jul 10. 2022;Swearin';Dust In The Gold Sack;Surfing Strange;2013
1758;Jul 10. 2022;Superchunk;This Summer;"""This Summer"" B/W ""Cruel Summer""";2012
1759;Jul 10. 2022;Summer Twins;Demons;Demons - Single;2015
1760;Jul 10. 2022;Stef Chura;All I Do is Lie;Midnight;2019
1761;Jul 10. 2022;Portugal. The Man;Modern Jesus;Evil Friends;2013
1762;Jul 10. 2022;Courtney Barnett;History Eraser;History Eraser;2012
1763;Jul 10. 2022;Astralasia;Realise Your Purpose;Astralogy;2014
1764;Jul 10. 2022;Parquet Courts;Insufferable;Insufferable;2014
1765;Jul 10. 2022;Blackfoot;Good Morning;Good Morning;2007
1766;Jul 7. 2022 ;Dehd;Window;Blue Skies;2022
1767;Jul 7. 2022 ;The Replacements;Bastards Of Young;Tim [Expanded Edition];2008
1768;Jul 7. 2022 ;Sharon Van Etten;Mistakes;We've Been Going About This All Wrong;2022
1769;Jul 7. 2022 ;Billy Bragg;All You Fascists;All You Fascists;2012
1770;Jul 7. 2022 ;R.E.M.;So. Central Rain;And I Feel Fine.....The Best Of The IRS Years 82-87;2006
1771;Jul 7. 2022 ;Nirvana;Molly's Lips;Incesticide;1992
1772;Jul 7. 2022 ;Joy Division;Love Will Tear Us Apart;13 Reasons Why (A Netflix Original Series Soundtrack);2008
1773;Jul 7. 2022 ;Pavement;Two States;Slanted & Enchanted;1992
1774;Jul 7. 2022 ;Beulah;Emma Blowgun's Last Stand;When Your Heartstrings Break;2003
1775;Jul 7. 2022 ;Vampire Weekend;M79;M79;2008
1776;Jul 7. 2022 ;NE-HI;Palm of Hand;Offers;2017
1777;Jul 7. 2022 ;Jagwar Ma;Come Save Me;Howlin';2013
1778;Jul 7. 2022 ;James;Laid;Essential Festival: James;2008
1779;Jul 7. 2022 ;The White Stripes;Ball And Biscuit;Elephant;2003
1780;Jul 7. 2022 ;White Reaper;Cool;Cool;2014
1781;Jul 7. 2022 ;Wolf Parade;Yulia;Yulia;2010
1782;Jul 7. 2022 ;Wooden Shjips;Loose Lips (Single);Loose Lips b/w Start to Dreaming;2007
1783;Jul 7. 2022 ;Yeah Yeah Yeahs;Heads Will Roll;iTunes Originals;2009
1784;Jul 7. 2022 ;Thigh Master;6 Ft Barrier;Now for Example;2019
1785;Jul 7. 2022 ;Teenage Fanclub;The Concept;Upside Down: The Story Of Creation OST;2011
1786;Jul 7. 2022 ;Sylvan Esso;Ferris Wheel;Ferris Wheel (Maya Jane Coles Remix);2020
1787;Jul 7. 2022 ;Tacocat;Dana Katherine Scully;Lost Time;2016
1788;Jul 7. 2022 ;Swearin';Dust In The Gold Sack;Surfing Strange;2013
1789;Jul 7. 2022 ;Superchunk;This Summer;"""This Summer"" B/W ""Cruel Summer""";2012
1790;Jul 7. 2022 ;Summer Twins;Demons;Demons - Single;2015
1791;Jul 7. 2022 ;Stef Chura;All I Do is Lie;Midnight;2019
1792;Jul 7. 2022 ;Portugal. The Man;Modern Jesus;Evil Friends;2013
1793;Jul 7. 2022 ;Courtney Barnett;History Eraser;History Eraser;2012
1794;Jul 7. 2022 ;Parquet Courts;Insufferable;Insufferable;2014
1795;Jul 3. 2022 ;The Black Keys;Shine A Little Light;"""Let's Rock""";2019
1796;Jul 3. 2022 ;Courtney Barnett;Hopefulessness;Tell Me How You Really Feel;2018
1797;Jul 3. 2022 ;Sex Pistols;Holidays In The Sun;Nevermind The Bollocks. Here's The Sex Pistols;1977
1798;Jul 3. 2022 ;Nirvana;Stay Away;Nevermind (Deluxe Edition);2011
1799;Jul 3. 2022 ;Spoon;Do You;They Want My Soul;2014
1800;Jul 3. 2022 ;BRONCHO;Get in My Car;Get in My Car;2017
1801;Jul 3. 2022 ;The Breeders;Lord Of The Thighs;Lord Of The Thighs;1993
1802;Jul 3. 2022 ;David Bowie;Life On Mars?;The Best Of David Bowie 1969-74;1997
1803;Jul 3. 2022 ;Ty Segall;Hello. Hi;"""Hello. Hi""";2022
1804;Jul 3. 2022 ;Surf Curse;Freaks;Buds;2015
1805;Jul 3. 2022 ;Horsegirl;Option 8;Option 8;2022
1806;Jul 3. 2022 ;Dehd;Lucky;Water;2019
1807;Jul 3. 2022 ;J. Roddy Walston & The Business;Don't Break the Needle;Don't Break the Needle;2010
1808;Jul 3. 2022 ;Daniel Johnston;Speeding Motorcycle;Yip Jump Music;1983
1809;Jul 3. 2022 ;Dinosaur Jr.;Get Me [2019 Remaster];Where You Been [Expanded & Remastered Edition];2019
1810;Jul 3. 2022 ;Hinds;Bamboo;Demo;2014
1811;Jul 3. 2022 ;Jay Reatard;Oh It's Such A Shame;Blood Visions;2009
1812;Jul 3. 2022 ;Jesus And Mary Chain;Just Like Honey;Psychocandy (US Release);2004
1813;Jul 3. 2022 ;Kevin Morby;No Halo;No Halo;2019
1814;Jul 3. 2022 ;The Kills;Sour Cherry;Midnight Boom;2008
1815;Jul 3. 2022 ;The King Khan & BBQ Show;Love You So;The King Khan & BBQ Show;2007
1816;Jul 3. 2022 ;Limes;Pop Music;Tarantula! / Blue Blood;2011
1817;Jul 3. 2022 ;Liz Phair;Mesmerizing;Mesmerizing;2016
1818;Jul 3. 2022 ;Silver Jews;Random Rules;American Water;1998
1819;Jul 3. 2022 ;Sonic Youth;Dirty Boots;Goo;2007
1820;Jul 3. 2022 ;The Strokes;Hard To Explain;Is This It;2001
1821;Jul 3. 2022 ;Veruca Salt;It's Holy;It's Holy;2014
1822;Jul 3. 2022 ;Beck;Lord Only Knows;Odelay;1996
1823;Jul 3. 2022 ;Black Lips;Short Fuse;200 Million Thousand;2009
1824;Jul 3. 2022 ;Guided By Voices;Lord Of Overstock;Lord Of Overstock;1996
1825;Jul 3. 2022 ;The Clash;Know Your Rights (Remastered);Hits Back Japan Version;2500
1826;Jun 30. 2022;The White Stripes;Death Letter;Death Letter;2001
1827;Jun 30. 2022;The Clash;English Civil War (Remastered);Hits Back Japan Version;2500
1828;Jun 30. 2022;The Coathangers;Bimbo;Bimbo;2019
1829;Jun 30. 2022;Marika Hackman;i'm not where you are;i'm not where you are;2019
1830;Jun 30. 2022;Night Beats;Her Cold Cold Heart;Her Cold Cold Heart;2018
1831;Jun 30. 2022;Jim James;You Get To Rome;Uniform Distortion;2018
1832;Jun 30. 2022;Unknown Mortal Orchestra;American Guilt;American Guilt;2018
1833;Jun 30. 2022;Light Walkers;Faketa;Phantasm;2021
1834;Jun 30. 2022;Ty Segall;Whatever;First Taste;2019
1835;Jun 30. 2022;Clap Your Hands Say Yeah;Gimmie Some Salt;Clap Your Hands Say Yeah;2005
1836;Jun 30. 2022;Kevin Morby;No Halo;No Halo;2019
1837;Jun 30. 2022;Big Thief;Not;Not;2019
1838;Jun 30. 2022;White Denim;At Night in Dreams;Corsicana Lemonade;2013
1839;Jun 30. 2022;Tijuana Panthers;Creature;Max Baker;2015
1840;Jun 30. 2022;Tim Darcy;Tall Glass of Water;Tall Glass of Water;2016
1841;Jun 30. 2022;They Might Be Giants;Birdhouse In Your Soul;Flood;1990
1842;Jun 30. 2022;A. Savage;Eyeballs;Thawing Dawn;2017
1843;Jun 30. 2022;Sebadoh;Rebound;Bakesale;2006
1844;Jun 30. 2022;The Raconteurs;Carolina Drama;Consolers of the Lonely;2008
1845;Jun 30. 2022;Pixies;Allison;Allison;1990
1846;Jun 30. 2022;Pavement;Billie;Billie;1999
1847;Jun 30. 2022;Neutral Milk Hotel;Gardenhead / Leave Me Alone;On Avery Island;1996
1848;Jun 30. 2022;The New Pornographers;Broken Beads;Broken Beads;2005
1849;Jun 30. 2022;Television;Venus (Remastered);Venus (Remastered);2005
1850;Jun 30. 2022;Sonic Youth;Female Mechanic Now On Duty;A Thousand Leaves;2007
1851;Jun 30. 2022;The Replacements;We're Comin' Out;We're Comin' Out;2015
1852;Jun 30. 2022;Oblivians;Alone Again. Or;Best of the Worst (93-97);2012
1853;Jun 30. 2022;Courtney Barnett;Debbie Downer;Sometimes I Sit and Think. and Sometimes I Just Sit;2015
1854;Jun 30. 2022;Beck;Hollywood Freaks;Midnite Vultures;2004
1855;Jun 30. 2022;The Black Keys;Yearnin';The Big Come Up;2008
1856;Jun 30. 2022;alt-J;Left Hand Free;Left Hand Free;2014
1857;Jun 30. 2022;Arctic Monkeys;I Bet You Look Good On The Dancefloor;Whatever People Say I Am. That's What I'm Not;2006
1858;Jun 30. 2022;Arcade Fire;Neighborhood #2 (Laika);Funeral;2005
1859;Jun 26. 2022;Wolf Parade;You Are a Runner and I Am My Father's Son;Apologies to the Queen Mary;2005
1860;Jun 26. 2022;Built To Spill;Big Dipper;There's Nothing Wrong With Love;1994
1861;Jun 26. 2022;Cherry Glazerr;Rabbit Hole;Rabbit Hole;2020
1862;Jun 26. 2022;Tame Impala;Borderline;The Slow Rush;2020
1863;Jun 26. 2022;Wet Leg;Angelica;Angelica;2022
1864;Jun 26. 2022;Soccer Mommy;Shotgun;Shotgun;2022
1865;Jun 26. 2022;Horsegirl;World of Pots and Pans;World of Pots and Pans;2022
1866;Jun 26. 2022;Band of Horses;Warning Signs;Warning Signs;2022
1867;Jun 26. 2022;Sylvan Esso;Just Dancing;What Now;2017
1868;Jun 26. 2022;Dehd;Bad Love;Bad Love;2022
1869;Jun 26. 2022;Parquet Courts;Yonder Is Closer To The Heart;Light Up Gold;2013
1870;Jun 26. 2022;Pavement;Carrot Rope;Carrot Rope;2021
1871;Jun 26. 2022;Paul Westerberg;Dyslexic Heart;Singles - Original Motion Picture Soundtrack;1992
1872;Jun 26. 2022;Youth Lagoon;Cannons;The Year Of Hibernation;2012
1873;Jun 26. 2022;Yo La Tengo;Tom Courtenay;Tom Courtenay;1995
1874;Jun 26. 2022;Wild Party;OutRight;Phantom Pop;2016
1875;Jun 26. 2022;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
1876;Jun 26. 2022;The Dead Weather;I Can't Hear You;I Can't Hear You;2010
1877;Jun 26. 2022;White Reaper;Sheila;White Reaper Does It Again;2015
1878;Jun 26. 2022;Liz Phair;Never Said;Exile In Guyville (Explicit) (Explicit Version);2008
1879;Jun 26. 2022;Black Rebel Motorcycle Club;Spread Your Love;Epic Volume II: The Biggest Tracks. The Festival Anthems;2011
1880;Jun 26. 2022;Radiohead;Killer Cars;Killer Cars;1995
1881;Jun 26. 2022;The Olivia Tremor Control;I Have Been Floated;Black Foliage: Animation Music;2004
1882;Jun 26. 2022;Songs: Ohia;Farewell Transmission;Magnolia Electric Co. (10th Anniversary Deluxe Edition);2013
1883;Jun 26. 2022;My Morning Jacket;Mahgeetah;Okonokos;2008
1884;Jun 26. 2022;Reigning Sound;Straight Shooter;The Coolest Songs In The World. Vol 1;2500
1885;Jun 26. 2022;Courtney Barnett;Scotty Says;The Double EP: A Sea of Split Peas;2013
1886;Jun 26. 2022;Deer Tick;Main Street;Main Street;2011
1887;Jun 26. 2022;Pixies;Alec Eiffel;Alec Eiffel;1991
1888;Jun 26. 2022;Violent Femmes;Waiting For The Bus;Waiting For The Bus;2021
1889;Jun 26. 2022;Astralasia;Realise Your Purpose;Astralogy;2014
1890;Jun 26. 2022;Best Coast;Crazy For You;Crazy For You;2012
